id_persona|numero_cedula|nombre|apellido|peso|altura|sexo|edad|ciudad
4863|0991685440|Laura|Pérez|67.6|1.6|F|20|Guayaquil
4864|0994455644|Camila|Ramírez|72.8|1.81|M|26|Guayaquil
4865|1756749938|José|Vera|67.3|1.64|M|45|Quito
4866|0944898996|José|Ramírez|86.8|1.83|M|43|Guayaquil
4867|0146120930|Ana|Vera|81.0|1.7|M|31|Cuenca
4868|0953926859|Pedro|Moreno|60.1|1.55|F|48|Guayaquil
4869|1700131616|Ana|Torres|62.2|1.66|F|28|Quito
4870|0189518833|Carlos|Ramírez|81.5|1.88|M|27|Cuenca
4871|0944632996|Ana|Moreno|58.6|1.56|F|49|Guayaquil
4872|1741579640|Carlos|Mendoza|77.6|1.71|M|34|Quito
4873|0984555090|Juan|Vera|73.6|1.49|F|19|Guayaquil
4874|1732586246|Juan|Cedeño|63.7|1.53|F|20|Quito
4875|0985226605|Carlos|López|69.9|1.74|M|45|Guayaquil
4876|1780864431|Pedro|López|97.3|1.86|M|40|Quito
4877|0113326015|Camila|Herrera|70.9|1.7|F|31|Cuenca
4878|0954683461|María|Torres|66.6|1.77|M|40|Guayaquil
4879|0924360082|Ana|Herrera|67.7|1.59|F|24|Guayaquil
4880|0128530617|Juan|Herrera|67.0|1.57|F|25|Cuenca
4881|0949295003|María|Ramírez|65.1|1.64|F|49|Guayaquil
4882|0963065399|Laura|Mendoza|51.2|1.74|F|37|Guayaquil
4883|0936634996|Carlos|Torres|66.7|1.56|F|28|Guayaquil
4884|0177408796|Ana|Torres|65.5|1.45|F|44|Cuenca
4885|1770467766|José|Moreno|100.3|1.81|M|36|Quito
4886|0972042800|Ana|Pérez|61.8|1.53|F|18|Guayaquil
4887|1740464343|Ana|Cedeño|72.7|1.6|M|50|Quito
4888|0915466961|Carlos|García|87.0|1.72|M|29|Guayaquil
4889|0967090611|Ana|Ramírez|74.1|1.78|M|37|Guayaquil
4890|0158268580|Sofía|López|58.4|1.61|F|21|Cuenca
4891|0981722451|Juan|Vera|61.6|1.58|F|40|Guayaquil
4892|1759457520|Sofía|Cedeño|57.7|1.61|F|35|Quito
4893|0128523025|María|Cedeño|69.6|1.56|F|45|Cuenca
4894|0170366071|Pedro|Mendoza|73.8|1.54|F|32|Cuenca
4895|0932709372|Laura|Cedeño|81.6|1.72|M|23|Guayaquil
4896|1708286174|José|Torres|74.9|1.64|M|42|Quito
4897|0102069712|Camila|Cedeño|60.9|1.62|F|38|Cuenca
4898|0978815081|Ana|Vera|65.5|1.54|F|43|Guayaquil
4899|0989729192|Camila|Moreno|66.0|1.7|F|38|Guayaquil
4900|0965276683|Juan|Cedeño|59.5|1.7|F|35|Guayaquil
4901|0918099172|Pedro|Vera|73.1|1.72|M|48|Guayaquil
4902|0968521226|María|Moreno|71.0|1.51|F|27|Guayaquil
4903|0964675900|Luis|Torres|55.9|1.74|F|41|Guayaquil
4904|0915034755|Camila|Mendoza|62.9|1.79|M|25|Guayaquil
4905|0937858813|Ana|Ramírez|70.1|1.7|M|20|Guayaquil
4906|0923581375|Ana|Mendoza|61.8|1.6|F|21|Guayaquil
4907|0919971233|José|Herrera|73.9|1.68|F|28|Guayaquil
4908|0957577910|Juan|Cedeño|80.4|1.77|M|46|Guayaquil
4909|0162842825|Sofía|López|54.1|1.58|F|27|Cuenca
4910|0931919284|Luis|López|78.6|1.66|M|47|Guayaquil
4911|0183498996|Sofía|Mendoza|105.7|1.84|M|43|Cuenca
4912|0991237732|Laura|Vera|71.6|1.55|F|40|Guayaquil
4913|1753919904|Pedro|Herrera|64.7|1.64|F|22|Quito
4914|0955887583|Pedro|Torres|61.6|1.66|F|50|Guayaquil
4915|0905333260|Luis|Cedeño|79.4|1.83|M|42|Guayaquil
4916|1730206843|Camila|García|63.2|1.67|F|48|Quito
4917|1793422508|Sofía|Vera|56.1|1.65|F|19|Quito
4918|1722917769|Laura|Herrera|73.1|1.71|M|23|Quito
4919|0966408534|José|Mendoza|95.6|1.68|M|37|Guayaquil
4920|0925012010|José|López|72.8|1.66|M|25|Guayaquil
4921|1711747135|José|Herrera|91.3|1.75|M|39|Quito
4922|0932277018|Camila|López|62.2|1.69|F|46|Guayaquil
4923|0178524411|Carlos|Mendoza|74.0|1.78|M|38|Cuenca
4924|0991816599|José|Pérez|93.8|1.89|M|49|Guayaquil
4925|0949148096|Sofía|Herrera|66.5|1.51|F|36|Guayaquil
4926|1775647369|José|Moreno|66.7|1.54|F|48|Quito
4927|1767308290|Sofía|Mendoza|84.9|1.69|M|33|Quito
4928|1727532146|José|Ramírez|68.7|1.66|M|49|Quito
4929|0970133106|María|Pérez|73.1|1.92|M|24|Guayaquil
4930|1788761092|Camila|Herrera|88.9|1.63|M|32|Quito
4931|1723383435|María|Torres|51.6|1.56|F|33|Quito
4932|0964464687|José|Moreno|82.4|1.75|M|42|Guayaquil
4933|0925415196|Pedro|Vera|81.7|1.61|F|50|Guayaquil
4934|1744345616|Sofía|Torres|49.6|1.65|F|31|Quito
4935|0985837877|Juan|Mendoza|73.2|1.6|F|20|Guayaquil
4936|0918532987|Luis|Pérez|60.4|1.69|F|41|Guayaquil
4937|0164574878|Camila|Torres|76.7|1.58|F|19|Cuenca
4938|0154471275|Sofía|Pérez|61.9|1.72|F|46|Cuenca
4939|1732068754|Luis|García|80.8|1.84|M|25|Quito
4940|1721653266|Camila|Torres|57.7|1.67|F|44|Quito
4941|1774364319|Pedro|Cedeño|61.9|1.7|F|38|Quito
4942|0956559775|Sofía|Pérez|71.5|1.69|M|39|Guayaquil
4943|0164986793|Sofía|Cedeño|97.9|1.81|M|36|Cuenca
4944|0199873986|Sofía|Cedeño|73.5|1.65|F|43|Cuenca
4945|0150856300|Luis|Moreno|68.3|1.61|F|46|Cuenca
4946|0106346433|Carlos|Vera|71.5|1.56|F|23|Cuenca
4947|1770252294|Sofía|Cedeño|76.8|1.58|F|44|Quito
4948|0943921018|José|Ramírez|74.3|1.79|M|30|Guayaquil
4949|0907055157|Laura|Cedeño|73.0|1.68|M|49|Guayaquil
4950|0190792675|María|Torres|93.7|1.79|M|27|Cuenca
4951|0965918140|Juan|Mendoza|54.3|1.5|F|29|Guayaquil
4952|1777291345|Camila|García|89.5|1.65|M|50|Quito
4953|0121119576|Laura|Herrera|72.4|1.74|M|34|Cuenca
4954|0112909758|Laura|García|75.7|1.7|F|40|Cuenca
4955|1753617871|Luis|Pérez|68.6|1.45|F|29|Quito
4956|0178407677|José|Moreno|64.7|1.82|M|41|Cuenca
4957|0971701313|Sofía|Torres|65.1|1.73|F|30|Guayaquil
4958|1725144855|Juan|Ramírez|62.3|1.6|F|43|Quito
4959|1725213480|Laura|Torres|63.5|1.63|F|30|Quito
4960|0988332003|Pedro|Vera|68.0|1.75|M|21|Guayaquil
4961|0945886856|Pedro|Cedeño|52.8|1.84|M|38|Guayaquil
4962|0926365626|Luis|López|82.3|1.71|M|20|Guayaquil
4963|0110302845|Luis|López|80.8|1.73|F|45|Cuenca
4964|0959692873|Laura|Torres|56.2|1.64|F|22|Guayaquil
4965|1763625793|Juan|Moreno|49.1|1.67|F|25|Quito
4966|0920257346|Juan|Ramírez|81.8|1.76|M|46|Guayaquil
4967|0946142796|Juan|Cedeño|62.5|1.58|F|42|Guayaquil
4968|0905621244|Pedro|Cedeño|56.5|1.5|F|18|Guayaquil
4969|0112239881|José|Cedeño|73.8|1.79|M|35|Cuenca
4970|0921279615|Camila|García|72.0|1.65|M|28|Guayaquil
4971|1765918217|Ana|Herrera|87.8|1.7|M|23|Quito
4972|0901912789|María|Pérez|76.7|1.67|F|42|Guayaquil
4973|1723015630|Juan|Vera|63.3|1.55|F|49|Quito
4974|0999414356|Ana|Ramírez|87.7|1.72|M|29|Guayaquil
4975|1735370616|Sofía|Ramírez|77.8|1.57|F|38|Quito
4976|0934079096|Luis|Cedeño|70.5|1.86|M|19|Guayaquil
4977|1792178038|Luis|López|70.6|1.81|M|29|Quito
4978|0957929768|Juan|García|69.9|1.65|M|42|Guayaquil
4979|0136813270|Luis|Mendoza|85.0|1.88|M|40|Cuenca
4980|1709778159|María|Pérez|79.5|1.66|F|21|Quito
4981|1734342613|Sofía|Herrera|59.6|1.64|F|19|Quito
4982|1747298364|Camila|Cedeño|61.9|1.71|M|34|Quito
4983|1748043873|Camila|Vera|67.6|1.62|F|28|Quito
4984|0934895602|Carlos|Vera|65.2|1.67|M|22|Guayaquil
4985|0133829187|Camila|Ramírez|72.8|1.57|F|32|Cuenca
4986|0973391724|Luis|García|84.7|1.68|M|32|Guayaquil
4987|0175980330|Ana|Mendoza|85.2|1.6|M|33|Cuenca
4988|1783751507|Pedro|Ramírez|64.8|1.65|M|38|Quito
4989|1739879847|Sofía|López|64.7|1.71|M|23|Quito
4990|1741318062|Ana|Moreno|70.0|1.49|F|43|Quito
4991|0915064311|Ana|Torres|84.2|1.74|M|46|Guayaquil
4992|1795798968|Sofía|Pérez|69.0|1.73|F|48|Quito
4993|1710954036|Luis|García|53.3|1.83|M|18|Quito
4994|0173695449|Sofía|García|61.1|1.81|M|22|Cuenca
4995|0998691026|José|López|72.5|1.79|M|31|Guayaquil
4996|0927895285|Camila|Torres|62.8|1.73|F|24|Guayaquil
4997|0168890798|Ana|Pérez|66.1|1.87|M|18|Cuenca
4998|0942280626|Luis|López|79.5|1.61|F|27|Guayaquil
4999|0142793233|Carlos|Cedeño|73.7|1.59|F|31|Cuenca
5000|0127890631|María|Mendoza|71.9|1.71|M|21|Cuenca
5001|0921467276|Sofía|Herrera|90.8|1.69|M|34|Guayaquil
5002|0998299757|Pedro|Mendoza|94.7|1.71|M|23|Guayaquil
5003|1740793500|Laura|López|77.1|1.81|M|45|Quito
5004|1725924196|María|Vera|51.1|1.63|F|24|Quito
5005|0167583054|José|Cedeño|87.5|1.7|M|50|Cuenca
5006|0160111466|Laura|Torres|99.3|1.69|M|47|Cuenca
5007|0124603640|Carlos|Torres|60.2|1.46|F|21|Cuenca
5008|0922386529|Laura|Cedeño|77.0|1.69|M|42|Guayaquil
5009|0190314644|Carlos|Torres|83.8|1.69|F|44|Cuenca
5010|0946144745|María|Mendoza|75.2|1.81|M|18|Guayaquil
5011|0929650949|Pedro|Moreno|65.1|1.69|F|18|Guayaquil
5012|1723490000|Sofía|Ramírez|69.1|1.72|F|21|Quito
5013|0941281550|Juan|López|72.4|1.66|M|23|Guayaquil
5014|0158284754|María|Cedeño|83.4|1.91|M|35|Cuenca
5015|1789423654|Pedro|Mendoza|57.3|1.68|F|28|Quito
5016|1784098419|María|Vera|73.6|1.81|M|34|Quito
5017|0950411778|Camila|Torres|60.2|1.49|F|43|Guayaquil
5018|0965658055|Pedro|Torres|65.3|1.76|M|39|Guayaquil
5019|0996196310|Pedro|Mendoza|69.8|1.61|F|19|Guayaquil
5020|0165239092|Sofía|Moreno|69.9|1.93|M|38|Cuenca
5021|1714854802|Pedro|Vera|60.5|1.54|F|23|Quito
5022|1707386258|Sofía|Cedeño|54.1|1.65|F|24|Quito
5023|1707384339|Sofía|Ramírez|56.8|1.64|F|18|Quito
5024|0903112775|Ana|Moreno|85.5|1.74|M|49|Guayaquil
5025|0186433035|Juan|López|62.2|1.56|F|42|Cuenca
5026|0182996060|Camila|Herrera|63.8|1.81|M|44|Cuenca
5027|1745409535|Ana|Ramírez|68.6|1.75|M|27|Quito
5028|0976992579|José|Vera|67.5|1.79|M|49|Guayaquil
5029|0959251393|Laura|Cedeño|63.8|1.51|F|43|Guayaquil
5030|0960948658|Juan|Cedeño|71.3|1.76|M|39|Guayaquil
5031|0994691786|Ana|Pérez|62.3|1.57|F|18|Guayaquil
5032|0935973317|Juan|Torres|72.7|1.59|F|50|Guayaquil
5033|0122128527|Pedro|Torres|65.1|1.71|F|27|Cuenca
5034|1766874218|Juan|Mendoza|67.6|1.87|M|48|Quito
5035|0184759901|Carlos|Herrera|65.0|1.87|M|25|Cuenca
5036|0947008301|Sofía|García|75.8|1.74|M|35|Guayaquil
5037|0910935536|Carlos|Torres|82.1|1.78|M|30|Guayaquil
5038|0947872285|María|Moreno|55.2|1.71|F|50|Guayaquil
5039|1769898150|Ana|López|81.8|1.76|M|39|Quito
5040|1719266206|Laura|Mendoza|52.0|1.44|F|49|Quito
5041|1706442340|Sofía|Ramírez|82.2|1.51|F|35|Quito
5042|1760224997|Carlos|Vera|54.1|1.61|F|41|Quito
5043|0939652538|Juan|López|64.1|1.6|F|24|Guayaquil
5044|0970404446|Carlos|Ramírez|88.2|1.81|M|35|Guayaquil
5045|0965819900|Juan|Herrera|65.5|1.66|F|40|Guayaquil
5046|1753702863|Luis|Pérez|69.4|1.64|F|32|Quito
5047|0996492018|José|Vera|68.3|1.81|M|18|Guayaquil
5048|1796458694|María|Mendoza|73.8|1.66|M|48|Quito
5049|1793373481|Luis|Torres|72.4|1.6|F|43|Quito
5050|0116893920|María|Herrera|73.7|1.79|M|41|Cuenca
5051|0165553194|Ana|Cedeño|77.1|1.78|M|24|Cuenca
5052|0935096849|Camila|Pérez|67.7|1.6|F|21|Guayaquil
5053|0995042221|Luis|García|59.0|1.7|F|43|Guayaquil
5054|0916310011|Luis|Ramírez|83.6|1.69|M|36|Guayaquil
5055|0115806103|Camila|Cedeño|62.9|1.78|M|35|Cuenca
5056|0174671320|Ana|Herrera|77.2|1.62|F|29|Cuenca
5057|0918285027|José|Cedeño|70.2|1.75|M|45|Guayaquil
5058|1737553309|Carlos|Pérez|70.7|1.51|F|40|Quito
5059|0909030095|Sofía|García|61.9|1.59|F|24|Guayaquil
5060|0973943095|José|Ramírez|67.4|1.67|F|43|Guayaquil
5061|0987906575|Juan|García|60.7|1.61|F|24|Guayaquil
5062|0160457138|José|Cedeño|74.7|1.74|M|18|Cuenca
5063|0195335947|Ana|Pérez|83.6|1.62|M|36|Cuenca
5064|0157355913|José|Ramírez|67.9|1.63|F|30|Cuenca
5065|0978696487|Juan|Pérez|60.5|1.6|M|46|Guayaquil
5066|0946272558|Camila|Herrera|69.9|1.71|M|28|Guayaquil
5067|1740474339|Juan|Vera|64.4|1.62|F|18|Quito
5068|1729783013|Luis|Moreno|68.3|1.74|M|33|Quito
5069|0994022195|María|Ramírez|62.2|1.7|F|38|Guayaquil
5070|1759602886|Sofía|Moreno|57.8|1.54|F|45|Quito
5071|0963258017|Ana|Mendoza|84.2|1.85|M|33|Guayaquil
5072|0920614972|Carlos|Mendoza|69.6|1.61|F|34|Guayaquil
5073|1701993257|Pedro|Vera|59.0|1.83|M|47|Quito
5074|1711789666|Sofía|Ramírez|47.7|1.59|F|18|Quito
5075|1718201202|Luis|Moreno|76.1|1.67|M|28|Quito
5076|0975743601|Sofía|Vera|78.6|1.61|M|18|Guayaquil
5077|1701382677|Carlos|Mendoza|68.5|1.66|F|27|Quito
5078|0141607662|María|Pérez|63.4|1.67|F|34|Cuenca
5079|1774753920|José|Vera|74.4|1.7|M|40|Quito
5080|1790585760|José|López|59.7|1.93|M|46|Quito
5081|1721856741|María|Herrera|74.4|1.85|M|34|Quito
5082|0136936810|Juan|Mendoza|62.3|1.67|F|27|Cuenca
5083|0181069744|José|Torres|76.7|1.57|F|27|Cuenca
5084|0944205639|José|Ramírez|83.5|1.74|M|26|Guayaquil
5085|0945554955|Carlos|Pérez|63.7|1.76|M|22|Guayaquil
5086|1735420110|Pedro|Herrera|69.2|1.76|M|35|Quito
5087|0988473240|Ana|Torres|79.4|1.76|M|33|Guayaquil
5088|0901551793|Sofía|Mendoza|87.5|1.59|F|43|Guayaquil
5089|0990013481|Ana|Ramírez|76.0|1.69|M|45|Guayaquil
5090|0985712273|Laura|Moreno|78.1|1.59|F|49|Guayaquil
5091|0954290819|Juan|Vera|63.4|1.59|F|23|Guayaquil
5092|0916592467|José|Vera|56.5|1.55|F|26|Guayaquil
5093|1784242791|Camila|Vera|76.6|1.64|F|18|Quito
5094|0974739977|Sofía|Cedeño|82.0|1.76|M|18|Guayaquil
5095|1789396195|Ana|Torres|59.8|1.66|F|27|Quito
5096|1770298173|Luis|Torres|63.5|1.54|F|18|Quito
5097|0941511464|Juan|García|79.8|1.6|M|47|Guayaquil
5098|1734609607|Juan|Mendoza|60.1|1.53|F|40|Quito
5099|1747080142|Ana|Herrera|73.6|1.65|F|48|Quito
5100|0137581557|Carlos|Torres|75.7|1.61|F|33|Cuenca
5101|0152655476|Sofía|Vera|67.6|1.61|F|24|Cuenca
5102|1700828702|Laura|Pérez|77.3|1.82|M|50|Quito
5103|0111499055|Pedro|Ramírez|87.8|1.77|M|29|Cuenca
5104|1703700428|Sofía|Ramírez|80.6|1.81|M|32|Quito
5105|1793648285|Pedro|López|74.3|1.85|M|34|Quito
5106|0162470218|María|Vera|72.7|1.76|M|40|Cuenca
5107|0192201545|Juan|Mendoza|86.8|1.57|M|48|Cuenca
5108|0143204543|Pedro|Pérez|70.0|1.56|F|24|Cuenca
5109|0177422714|Pedro|García|75.6|1.54|F|46|Cuenca
5110|0976829295|Camila|López|65.6|1.6|F|20|Guayaquil
5111|0913838114|Laura|Pérez|79.0|1.73|M|48|Guayaquil
5112|0178780379|Camila|Cedeño|55.2|1.65|F|37|Cuenca
5113|0952078195|Pedro|Mendoza|82.9|1.72|M|30|Guayaquil
5114|0923418090|Pedro|Ramírez|63.9|1.76|F|26|Guayaquil
5115|0136478922|Camila|Pérez|66.1|1.68|M|29|Cuenca
5116|0968505144|Ana|Moreno|68.2|1.67|F|45|Guayaquil
5117|0918087473|José|Cedeño|85.0|1.83|M|39|Guayaquil
5118|0198997650|María|García|58.5|1.59|F|47|Cuenca
5119|0965711532|Juan|Moreno|73.1|1.74|M|24|Guayaquil
5120|1721881936|Carlos|Herrera|54.3|1.63|F|24|Quito
5121|1762983725|José|Ramírez|61.8|1.66|M|31|Quito
5122|0932887449|Pedro|García|73.6|1.58|F|44|Guayaquil
5123|0108717613|María|Vera|61.3|1.53|F|42|Cuenca
5124|1795187039|María|Pérez|78.8|1.76|M|42|Quito
5125|1774326921|José|Torres|69.6|1.61|F|36|Quito
5126|0992919402|Carlos|López|64.0|1.61|F|19|Guayaquil
5127|0901808451|José|García|71.2|1.51|F|47|Guayaquil
5128|0158798420|Carlos|Mendoza|63.4|1.67|F|37|Cuenca
5129|1778422390|Ana|Cedeño|57.3|1.52|F|50|Quito
5130|0965572244|Sofía|Moreno|105.1|1.67|M|36|Guayaquil
5131|1799212417|Sofía|López|82.9|1.66|M|20|Quito
5132|0938938670|María|Cedeño|55.1|1.54|F|36|Guayaquil
5133|0156078950|Carlos|García|64.9|1.73|F|24|Cuenca
5134|0999453634|Camila|García|83.8|1.65|F|23|Guayaquil
5135|1791775298|Carlos|Cedeño|78.2|1.74|M|36|Quito
5136|1763996383|Luis|Cedeño|80.8|1.71|M|45|Quito
5137|0988781093|Sofía|López|82.7|1.75|M|34|Guayaquil
5138|0150487649|Sofía|Pérez|58.2|1.57|F|44|Cuenca
5139|1725084774|Laura|Cedeño|72.0|1.7|F|33|Quito
5140|1754376753|Ana|Cedeño|71.9|1.58|F|49|Quito
5141|1775480039|Carlos|Herrera|63.6|1.81|M|46|Quito
5142|0934346546|Carlos|Herrera|66.2|1.61|F|41|Guayaquil
5143|1759660338|Laura|Torres|80.0|1.62|F|50|Quito
5144|1725673474|Carlos|Moreno|70.9|1.48|F|46|Quito
5145|0105908961|Juan|Mendoza|72.7|1.69|M|33|Cuenca
5146|0188781020|Camila|Mendoza|76.4|1.73|M|19|Cuenca
5147|0958839384|Ana|Cedeño|76.3|1.85|M|36|Guayaquil
5148|0990929283|Pedro|López|76.2|1.85|M|31|Guayaquil
5149|1792614835|Laura|Vera|64.4|1.64|F|32|Quito
5150|0942553481|Luis|Torres|84.5|1.71|M|47|Guayaquil
5151|1781148595|Camila|Pérez|80.9|1.77|M|32|Quito
5152|1769853365|Ana|Ramírez|89.7|1.79|M|37|Quito
5153|0951497541|Juan|Vera|65.2|1.78|M|42|Guayaquil
5154|0941091076|Sofía|Cedeño|76.9|1.65|M|29|Guayaquil
5155|0189146690|Laura|Pérez|82.6|1.67|M|49|Cuenca
5156|0999602109|José|Cedeño|77.6|1.59|F|30|Guayaquil
5157|0957311785|Luis|Herrera|72.0|1.73|F|32|Guayaquil
5158|1739121214|Camila|Mendoza|77.1|1.71|M|34|Quito
5159|0927299020|Laura|Vera|89.2|1.86|M|23|Guayaquil
5160|1779551312|Ana|Pérez|80.6|1.71|M|33|Quito
5161|0122356616|Ana|López|72.3|1.72|M|31|Cuenca
5162|0935059042|Juan|López|64.1|1.69|F|43|Guayaquil
5163|1736446536|Ana|Moreno|67.0|1.8|M|48|Quito
5164|0112140596|Ana|Cedeño|88.1|1.8|M|37|Cuenca
5165|1752541685|Ana|Ramírez|71.0|1.6|F|30|Quito
5166|1711048771|Carlos|Mendoza|83.6|1.78|M|47|Quito
5167|0939235827|Pedro|López|74.7|1.72|F|36|Guayaquil
5168|0925870545|Pedro|Vera|69.1|1.99|M|31|Guayaquil
5169|1798200050|Juan|Vera|62.1|1.59|F|44|Quito
5170|0907907488|Camila|Pérez|72.9|1.53|F|27|Guayaquil
5171|0182475084|Sofía|Cedeño|51.5|1.6|M|26|Cuenca
5172|1773250849|Pedro|Ramírez|76.8|1.46|F|40|Quito
5173|1757432567|María|López|69.3|1.69|F|49|Quito
5174|0974297298|Ana|Torres|62.7|1.63|F|34|Guayaquil
5175|0185794976|Carlos|Cedeño|49.6|1.61|F|38|Cuenca
5176|0950738794|María|Ramírez|78.0|1.77|M|21|Guayaquil
5177|1741770391|Laura|Herrera|65.9|1.52|F|47|Quito
5178|1789133727|Juan|Ramírez|57.2|1.57|F|18|Quito
5179|1754293839|Laura|López|49.0|1.62|F|47|Quito
5180|0945325529|María|López|83.2|1.92|M|39|Guayaquil
5181|0945792069|José|Torres|75.6|1.81|M|20|Guayaquil
5182|0972436739|Sofía|Cedeño|60.2|1.64|F|38|Guayaquil
5183|1732923022|Juan|Moreno|63.6|1.59|F|44|Quito
5184|0917298933|Ana|García|72.3|1.56|F|38|Guayaquil
5185|0936466859|Laura|Torres|49.9|1.56|F|43|Guayaquil
5186|0976463101|Ana|Herrera|65.4|1.59|F|48|Guayaquil
5187|1754050926|Pedro|López|69.3|1.78|M|43|Quito
5188|0940483629|Pedro|Vera|86.4|1.69|M|45|Guayaquil
5189|0190984120|Juan|Pérez|52.4|1.55|F|38|Cuenca
5190|0984618566|Pedro|Torres|59.7|1.67|F|28|Guayaquil
5191|1763741102|José|Vera|62.6|1.52|F|45|Quito
5192|0989711513|Sofía|Ramírez|71.5|1.56|F|22|Guayaquil
5193|0981213378|Laura|Ramírez|57.9|1.6|F|40|Guayaquil
5194|0198474477|María|Moreno|57.7|1.58|F|27|Cuenca
5195|1765773444|María|Vera|72.9|1.86|M|22|Quito
5196|1795189166|Carlos|López|64.4|1.59|F|40|Quito
5197|0947805482|José|Mendoza|88.3|1.88|M|43|Guayaquil
5198|0974318382|Sofía|Cedeño|68.4|1.59|F|19|Guayaquil
5199|0983060730|Ana|Mendoza|69.6|1.63|M|39|Guayaquil
5200|0168589273|Carlos|Herrera|59.2|1.88|M|25|Cuenca
5201|1772970514|José|Cedeño|74.3|1.74|M|31|Quito
5202|0139684406|Pedro|Herrera|64.2|1.48|F|22|Cuenca
5203|1714631325|Pedro|Torres|74.9|1.69|M|28|Quito
5204|0988276185|José|Mendoza|54.8|1.63|F|24|Guayaquil
5205|0135152088|Sofía|Mendoza|85.3|1.87|M|33|Cuenca
5206|0184102499|José|Vera|61.6|1.6|F|46|Cuenca
5207|0918180634|Camila|Ramírez|63.4|1.67|F|41|Guayaquil
5208|0964807148|Laura|Herrera|72.3|1.7|F|26|Guayaquil
5209|0976270428|Camila|Moreno|67.4|1.79|M|48|Guayaquil
5210|0192453769|Sofía|Moreno|76.5|1.79|M|40|Cuenca
5211|0141186160|Sofía|Cedeño|66.0|1.73|M|33|Cuenca
5212|0143341514|Pedro|Vera|65.4|1.73|M|25|Cuenca
5213|0129412816|Carlos|Pérez|71.4|1.81|M|32|Cuenca
5214|0914930645|Laura|Moreno|69.9|1.61|F|33|Guayaquil
5215|0975726064|María|Moreno|61.6|1.62|F|47|Guayaquil
5216|0999519732|Luis|Herrera|70.7|1.71|M|32|Guayaquil
5217|1749398486|Laura|Mendoza|65.6|1.74|F|46|Quito
5218|1783424955|Camila|Herrera|81.9|1.7|M|50|Quito
5219|0925488740|María|Mendoza|61.8|1.7|F|26|Guayaquil
5220|1743736099|Sofía|Cedeño|68.7|1.71|F|45|Quito
5221|1779020122|María|Moreno|83.5|1.83|M|40|Quito
5222|0951994509|Carlos|Mendoza|73.1|1.88|M|34|Guayaquil
5223|0157092805|Sofía|Vera|63.1|1.57|F|43|Cuenca
5224|1798232228|Pedro|Pérez|53.8|1.65|F|42|Quito
5225|0169872116|Luis|Moreno|83.1|1.84|M|22|Cuenca
5226|0997224552|María|Mendoza|63.2|1.68|M|33|Guayaquil
5227|0929970197|Camila|Pérez|81.9|1.69|M|39|Guayaquil
5228|0963095362|Pedro|López|60.6|1.64|F|42|Guayaquil
5229|0176644634|Ana|Torres|46.4|1.59|F|38|Cuenca
5230|1795991712|Ana|Moreno|80.4|1.69|M|26|Quito
5231|0914161069|Luis|Cedeño|65.7|1.62|F|44|Guayaquil
5232|1780832836|Pedro|Pérez|66.5|1.75|F|33|Quito
5233|1760354991|Camila|Vera|59.6|1.58|F|33|Quito
5234|1782888177|Carlos|Ramírez|57.9|1.73|M|46|Quito
5235|1722694403|Carlos|García|56.9|1.76|F|19|Quito
5236|0938419921|Juan|Mendoza|68.5|1.76|M|24|Guayaquil
5237|0975644393|Camila|Herrera|78.3|1.83|M|37|Guayaquil
5238|1704872126|Camila|Mendoza|59.3|1.63|F|18|Quito
5239|0953814703|Sofía|Pérez|71.1|1.56|F|24|Guayaquil
5240|0926218253|Sofía|Torres|76.8|1.87|M|32|Guayaquil
5241|0944310319|Sofía|Pérez|69.4|1.55|F|36|Guayaquil
5242|1702343823|Pedro|Vera|89.8|1.57|M|42|Quito
5243|1796230926|Pedro|Pérez|68.7|1.59|F|37|Quito
5244|0967753715|Laura|Mendoza|55.9|1.74|F|44|Guayaquil
5245|1700796178|José|López|65.3|1.72|F|45|Quito
5246|0174903701|Sofía|García|63.2|1.62|F|43|Cuenca
5247|0191436651|Carlos|Vera|84.4|1.72|M|42|Cuenca
5248|0973878271|Sofía|Pérez|53.9|1.56|F|18|Guayaquil
5249|0908141177|Luis|Ramírez|81.8|1.88|M|18|Guayaquil
5250|0986592522|Pedro|Pérez|70.8|1.72|M|32|Guayaquil
5251|0199521275|José|Vera|69.1|1.57|F|20|Cuenca
5252|0988869185|Luis|Vera|60.9|1.6|F|44|Guayaquil
5253|0955251700|Sofía|Pérez|73.4|1.67|M|23|Guayaquil
5254|0154053501|Pedro|Pérez|58.2|1.57|F|34|Cuenca
5255|1786953669|María|Ramírez|78.6|1.78|M|46|Quito
5256|1774620381|Pedro|Ramírez|68.1|1.84|M|44|Quito
5257|0136802991|Pedro|Cedeño|63.2|1.47|F|45|Cuenca
5258|1752681867|Laura|Torres|68.3|1.71|M|38|Quito
5259|1767797249|Luis|Moreno|79.1|1.81|M|41|Quito
5260|0193845419|Juan|Pérez|66.8|1.82|F|18|Cuenca
5261|1744362320|Pedro|Cedeño|73.3|1.61|F|27|Quito
5262|0155616861|Sofía|Moreno|54.3|1.59|F|18|Cuenca
5263|0196028490|Sofía|Herrera|68.7|1.62|F|50|Cuenca
5264|0947891427|María|Cedeño|90.5|1.71|M|32|Guayaquil
5265|0114243628|Laura|Pérez|75.8|1.64|M|42|Cuenca
5266|0947111747|Sofía|Torres|79.9|1.66|M|40|Guayaquil
5267|1720600751|Laura|Torres|81.8|1.8|M|27|Quito
