id_pedido,fecha,cliente,pais,producto,cantidad,precio_unitario,total
C0691,2025-03-03,Abigaíl Calatayud Arana,Argentina,Router,4,100,400
C0692,2025-03-09,Petrona Paz Varela,Chile,Tablet,1,250,250
C0693,2025-03-24,Virgilio Diéguez Peñalver,Chile,Silla ergonómica,4,150,600
C0694,2025-03-27,Félix Roca Sarmiento,Argentina,Router,2,100,200
C0695,2025-03-14,Margarita Fuentes-Porcel,Argentina,Webcam,2,70,140
C0696,2025-03-14,Cándida Adriana Perera Cabeza,Argentina,Tablet,5,250,1250
C0697,2025-03-15,Eusebia Quero Sevillano,Perú,Audífonos,3,50,150
C0698,2025-03-02,Eloy Carrillo Cabello,Colombia,Tablet,5,250,1250
C0699,2025-03-26,Camilo Arce-Comas,Chile,Mouse,4,20,80
C0700,2025-03-26,Pepita Navarro Llanos,Colombia,Impresora,5,300,1500
C0701,2025-03-26,Cruz de Tamarit,Perú,Webcam,1,70,70
C0702,2025-03-12,Leire Carrasco,Perú,Teclado,4,35,140
C0703,2025-03-19,Primitivo de Jaume,Perú,Laptop,2,950,1900
C0704,2025-03-07,Rómulo del Rius,Ecuador,Tablet,3,250,750
C0705,2025-03-17,Aitana Gracia Barrios,Chile,Audífonos,4,50,200
C0706,2025-03-14,Arturo González Iglesias,Perú,Router,4,100,400
C0707,2025-03-06,Martín Sans Reig,Argentina,Laptop,1,950,950
C0708,2025-03-23,Perla Arcelia Escribano León,Colombia,Router,3,100,300
C0709,2025-03-01,Gabriel Rios,Perú,Laptop,2,950,1900
C0710,2025-03-18,Azeneth Pinedo Espinosa,Colombia,Impresora,4,300,1200
C0711,2025-03-20,Rosendo de Oller,Argentina,Monitor,4,200,800
C0712,2025-03-21,Toño Anastasio Palomar Flores,Ecuador,Tablet,1,250,250
C0713,2025-03-08,Telmo Andreu Soria,Perú,Monitor,5,200,1000
C0714,2025-03-06,Susana de Armengol,Colombia,Tablet,2,250,500
C0715,2025-03-20,Montserrat Mínguez Gil,Colombia,Webcam,3,70,210
C0716,2025-03-03,Saturnino Reina,Chile,Teclado,4,35,140
C0717,2025-03-12,Geraldo Félix Núñez Calderón,Colombia,Webcam,4,70,280
C0718,2025-03-16,Angelina Gras-Oliveras,Chile,Impresora,2,300,600
C0719,2025-03-26,Valentina Becerra-Vidal,Ecuador,Webcam,5,70,350
C0720,2025-03-07,Luciana Villaverde Montalbán,Chile,Tablet,4,250,1000
C0721,2025-03-27,Chus Palacios,Argentina,Impresora,2,300,600
C0722,2025-03-05,Juan Bautista Miró Pelayo,Perú,Tablet,1,250,250
C0723,2025-03-17,Tadeo Guijarro Peralta,Perú,Webcam,5,70,350
C0724,2025-03-17,Gertrudis Ordóñez Viñas,Chile,Mouse,3,20,60
C0725,2025-03-26,Sarita Rodriguez Tur,Chile,Teclado,4,35,140
C0726,2025-03-01,Teófila de Cantero,Perú,Mouse,2,20,40
C0727,2025-03-22,Anna Espinosa-Baños,Colombia,Silla ergonómica,1,150,150
C0728,2025-03-09,Gastón del Gallart,Colombia,Impresora,3,300,900
C0729,2025-03-20,Lázaro Luque Mena,Argentina,Router,2,100,200
C0730,2025-03-20,Desiderio Castelló,Chile,Audífonos,2,50,100
C0731,2025-03-23,Elba Vendrell,Ecuador,Teclado,3,35,105
C0732,2025-03-17,Elisabet Girona,Ecuador,Tablet,1,250,250
C0733,2025-03-10,Dan de Jurado,Ecuador,Teclado,1,35,35
C0734,2025-03-21,Lorenza de Guzmán,Ecuador,Impresora,5,300,1500
C0735,2025-03-11,Javi Sevilla,Perú,Teclado,4,35,140
C0736,2025-03-14,Blas Julián Piña,Colombia,Laptop,3,950,2850
C0737,2025-03-17,Luz Perera Miralles,Chile,Mouse,3,20,60
C0738,2025-03-13,Julio Anguita-Girona,Chile,Laptop,3,950,2850
C0739,2025-03-16,Cayetana Cueto Palomares,Colombia,Monitor,1,200,200
C0740,2025-03-11,Carina Calzada Morera,Perú,Webcam,4,70,280
C0741,2025-03-14,María Pilar Carrillo Moya,Perú,Router,5,100,500
C0742,2025-03-08,Leyre Calderon Cabello,Perú,Router,2,100,200
C0743,2025-03-07,Cruz Calleja-Roda,Ecuador,Audífonos,2,50,100
C0744,2025-03-07,Hipólito Duque Hervás,Ecuador,Teclado,3,35,105
C0745,2025-03-22,Jonatan Boada Mata,Ecuador,Impresora,4,300,1200
C0746,2025-03-10,Custodia Juanita Ruiz Aguirre,Colombia,Mouse,1,20,20
C0747,2025-03-19,Silvestre Hernandez Almagro,Argentina,Router,4,100,400
C0748,2025-03-15,Luis Ángel Roma Cortés,Chile,Monitor,4,200,800
C0749,2025-03-20,Alejo Borrego Samper,Perú,Webcam,1,70,70
C0750,2025-03-18,Flor Azorin Gomis,Ecuador,Mouse,3,20,60
C0751,2025-03-03,Cosme Murillo Santamaria,Chile,Webcam,4,70,280
C0752,2025-03-18,Mireia Diez,Colombia,Monitor,2,200,400
C0753,2025-03-07,Kike Llamas Aranda,Ecuador,Monitor,1,200,200
C0754,2025-03-22,Fortunata Pla-Yáñez,Colombia,Mouse,5,20,100
C0755,2025-03-10,Pascual Isern Bernal,Argentina,Monitor,3,200,600
C0756,2025-03-14,Marino Tena,Colombia,Webcam,1,70,70
C0757,2025-03-13,Modesta Salvador Montesinos,Perú,Audífonos,5,50,250
C0758,2025-03-06,Ainoa Ortuño-Cabezas,Chile,Laptop,5,950,4750
C0759,2025-03-11,Javi Baena Benet,Argentina,Tablet,4,250,1000
C0760,2025-03-03,Cruz Cerezo Abellán,Ecuador,Impresora,4,300,1200
C0761,2025-03-08,Wálter Buenaventura Vicente Carrasco,Colombia,Impresora,4,300,1200
C0762,2025-03-26,Aurora Malo Ferrándiz,Chile,Audífonos,1,50,50
C0763,2025-03-22,Melisa Olga Haro Frutos,Ecuador,Monitor,1,200,200
C0764,2025-03-14,Andrea Anguita Piquer,Ecuador,Monitor,3,200,600
C0765,2025-03-15,Leticia Haro Mayoral,Colombia,Audífonos,4,50,200
C0766,2025-03-27,Yago Peinado Baró,Ecuador,Teclado,5,35,175
C0767,2025-03-22,Luis Ángel Reig Borrell,Perú,Silla ergonómica,2,150,300
C0768,2025-03-26,Cristian Sanmiguel,Ecuador,Webcam,3,70,210
C0769,2025-03-09,Baldomero Ugarte Tomás,Chile,Laptop,1,950,950
C0770,2025-03-24,Urbano Alegria Ros,Ecuador,Silla ergonómica,3,150,450
C0771,2025-03-11,José Ángel Iñiguez Puerta,Colombia,Silla ergonómica,3,150,450
C0772,2025-03-13,Alejandro Hervás Barrio,Chile,Audífonos,3,50,150
C0773,2025-03-17,Natalia Goicoechea Madrid,Ecuador,Monitor,3,200,600
C0774,2025-03-03,Seve Lasa,Chile,Router,2,100,200
C0775,2025-03-03,Cándido Gracia,Ecuador,Silla ergonómica,4,150,600
C0776,2025-03-22,Rosalía Solís Vara,Perú,Laptop,5,950,4750
C0777,2025-03-14,Pancho Madrigal Arjona,Ecuador,Audífonos,3,50,150
C0778,2025-03-08,Nerea Palma Arregui,Chile,Tablet,3,250,750
C0779,2025-03-20,Áurea Bayón Polo,Ecuador,Teclado,3,35,105
C0780,2025-03-08,Héctor Suarez Piquer,Colombia,Monitor,4,200,800
C0781,2025-03-03,Noa del Grande,Perú,Tablet,1,250,250
C0782,2025-03-10,Juan Manuel Mas,Perú,Router,1,100,100
C0783,2025-03-06,Jacobo Santos-Escalona,Chile,Laptop,2,950,1900
C0784,2025-03-17,Galo Coll Pujadas,Colombia,Audífonos,1,50,50
C0785,2025-03-27,Magdalena Elvira Mayoral Casal,Chile,Impresora,3,300,900
C0786,2025-03-24,Gisela Gibert Cerdá,Ecuador,Router,3,100,300
C0787,2025-03-25,Victoria Puig Cabello,Colombia,Tablet,3,250,750
C0788,2025-03-09,Claudia Ramis Aranda,Perú,Tablet,2,250,500
C0789,2025-03-26,Amalia Edelmira Sanmartín Caballero,Colombia,Monitor,3,200,600
C0790,2025-03-02,Gaspar Soto-Valbuena,Argentina,Teclado,1,35,35
C0791,2025-03-06,Martina Céspedes Barberá,Argentina,Audífonos,4,50,200
C0792,2025-03-03,Rafael Buenaventura Jaume Villaverde,Perú,Router,4,100,400
C0793,2025-03-22,Nilo Páez Vega,Perú,Silla ergonómica,5,150,750
C0794,2025-03-26,Emelina Torrijos Cabello,Argentina,Teclado,1,35,35
C0795,2025-03-06,Marcio Jiménez Pinilla,Ecuador,Tablet,3,250,750
C0796,2025-03-27,Dorita Coloma Pujadas,Chile,Router,4,100,400
C0797,2025-03-19,Araceli Real Núñez,Perú,Impresora,1,300,300
C0798,2025-03-15,Román Alcolea-Lasa,Argentina,Audífonos,4,50,200
C0799,2025-03-25,Chelo Llobet Díez,Colombia,Laptop,3,950,2850
C0800,2025-03-06,Paz Nieto-Gomez,Argentina,Webcam,4,70,280
C0801,2025-03-18,Sarita Pina Castañeda,Chile,Laptop,5,950,4750
C0802,2025-03-01,Marcio Flores-Villaverde,Argentina,Audífonos,5,50,250
C0803,2025-03-10,Guadalupe Talavera,Argentina,Monitor,4,200,800
C0804,2025-03-11,Carmen Somoza Bernad,Perú,Mouse,1,20,20
C0805,2025-03-20,Amelia Malena Durán Carpio,Argentina,Webcam,1,70,70
C0806,2025-03-26,Cristóbal Córdoba Sobrino,Chile,Tablet,1,250,250
C0807,2025-03-23,Adelia Pont-Polo,Colombia,Tablet,4,250,1000
C0808,2025-03-17,Gertrudis Pedraza López,Chile,Silla ergonómica,1,150,150
C0809,2025-03-22,Amparo Cortés-Ricart,Perú,Audífonos,3,50,150
C0810,2025-03-07,Omar Pascual Ferrera,Colombia,Audífonos,5,50,250
C0811,2025-03-27,Rebeca Matas Delgado,Ecuador,Mouse,3,20,60
C0812,2025-03-03,Azahar Villena,Argentina,Mouse,1,20,20
C0813,2025-03-24,Margarita Calderon Pastor,Ecuador,Teclado,3,35,105
C0814,2025-03-20,Samu Zabala Villanueva,Chile,Laptop,1,950,950
C0815,2025-03-03,Felipa Palomino Artigas,Chile,Mouse,4,20,80
C0816,2025-03-20,Loreto Rosa Quintanilla,Colombia,Monitor,3,200,600
C0817,2025-03-22,Marisol Adela Capdevila Viñas,Ecuador,Laptop,4,950,3800
C0818,2025-03-08,Visitación Poza Yáñez,Argentina,Webcam,4,70,280
C0819,2025-03-09,Nicolás Catalá Peláez,Colombia,Tablet,2,250,500
C0820,2025-03-10,Bonifacio Varela Prieto,Argentina,Silla ergonómica,1,150,150
C0821,2025-03-09,Guillermo Vilar Olivé,Perú,Laptop,5,950,4750
C0822,2025-03-18,Moisés Cárdenas Aznar,Perú,Monitor,1,200,200
C0823,2025-03-08,Eliseo Ochoa Vera,Argentina,Mouse,5,20,100
C0824,2025-03-11,Rafaela Suárez,Ecuador,Monitor,1,200,200
C0825,2025-03-11,Baltasar González Chico,Colombia,Mouse,4,20,80
C0826,2025-03-24,Ariadna Domingo Izquierdo,Colombia,Laptop,3,950,2850
C0827,2025-03-22,José Manuel Padilla Angulo,Perú,Tablet,3,250,750
C0828,2025-03-09,Jose Francisco Fernández Fiol,Colombia,Audífonos,2,50,100
C0829,2025-03-02,Gala Morcillo Hierro,Ecuador,Silla ergonómica,5,150,750
C0830,2025-03-19,Natanael Atienza Arce,Perú,Tablet,5,250,1250
C0831,2025-03-16,Aitana Lumbreras Cuenca,Ecuador,Mouse,5,20,100
C0832,2025-03-15,Olegario Salazar,Perú,Mouse,4,20,80
C0833,2025-03-01,Leonel de Boix,Chile,Tablet,5,250,1250
C0834,2025-03-08,Jose Carlos Marcos Jordán,Ecuador,Mouse,3,20,60
C0835,2025-03-06,Natalio Rios,Chile,Tablet,4,250,1000
C0836,2025-03-01,Isa Osorio Jove,Colombia,Monitor,1,200,200
C0837,2025-03-26,Ildefonso de Viña,Chile,Tablet,5,250,1250
C0838,2025-03-24,Roque Fortuny Acuña,Chile,Silla ergonómica,5,150,750
C0839,2025-03-27,Apolinar Pino Colomer,Chile,Tablet,1,250,250
C0840,2025-03-26,Nieves Juan Agustín,Argentina,Webcam,5,70,350
C0841,2025-03-09,Pepe Verdugo Arranz,Ecuador,Silla ergonómica,1,150,150
C0842,2025-03-05,Noemí Anna Monreal Naranjo,Perú,Router,4,100,400
C0843,2025-03-26,Francisco Javier Parra Requena,Colombia,Mouse,3,20,60
C0844,2025-03-27,Febe Reyes Agustí Crespi,Chile,Teclado,1,35,35
C0845,2025-03-18,Remigio Valverde Zamorano,Argentina,Webcam,2,70,140
C0846,2025-03-11,Donato Gervasio Gargallo Martin,Argentina,Audífonos,1,50,50
C0847,2025-03-24,Milagros Quintero Guerrero,Chile,Tablet,5,250,1250
C0848,2025-03-12,Paca Moles Lumbreras,Argentina,Router,4,100,400
C0849,2025-03-25,Valerio Ángel Bilbao,Perú,Audífonos,4,50,200
C0850,2025-03-13,Daniel Larrea Martí,Argentina,Audífonos,1,50,50
C0851,2025-03-21,Valentín Tejedor,Perú,Webcam,3,70,210
C0852,2025-03-13,María José Ferrán,Colombia,Audífonos,2,50,100
C0853,2025-03-24,Otilia Garcés Acuña,Argentina,Monitor,4,200,800
C0854,2025-03-14,Natalia Mayol Planas,Argentina,Tablet,5,250,1250
C0855,2025-03-09,Julián Alcántara Seguí,Chile,Webcam,5,70,350
C0856,2025-03-23,Victoriano Manso Vilaplana,Argentina,Impresora,3,300,900
C0857,2025-03-23,Alberto Ale Casas Morell,Perú,Router,4,100,400
C0858,2025-03-09,Evita Vicente Gargallo,Colombia,Webcam,1,70,70
C0859,2025-03-11,Baldomero Gabino Alba Cerezo,Ecuador,Laptop,5,950,4750
C0860,2025-03-06,Coral Morera Ríos,Perú,Silla ergonómica,3,150,450
C0861,2025-03-26,Amílcar Alex Pino Olivé,Ecuador,Tablet,4,250,1000
C0862,2025-03-02,Jeremías Polo Solís,Chile,Impresora,4,300,1200
C0863,2025-03-08,Reyna Coll,Ecuador,Impresora,4,300,1200
C0864,2025-03-07,Amor Barrera Puga,Chile,Monitor,4,200,800
C0865,2025-03-16,Belén Vargas Roselló,Perú,Laptop,4,950,3800
C0866,2025-03-06,Loida Godoy Núñez,Perú,Tablet,5,250,1250
C0867,2025-03-21,Timoteo Vega Pozo,Argentina,Tablet,3,250,750
C0868,2025-03-13,Clotilde Jover,Argentina,Silla ergonómica,4,150,600
C0869,2025-03-09,Lalo Nogués Villalonga,Chile,Mouse,2,20,40
C0870,2025-03-16,Micaela Cuesta Porcel,Ecuador,Router,2,100,200
C0871,2025-03-14,Rosario Lloret-Luz,Perú,Teclado,3,35,105
C0872,2025-03-26,Balduino Candelario Bello Verdejo,Chile,Impresora,1,300,300
C0873,2025-03-13,Herminio Ruy Vives Vera,Perú,Silla ergonómica,1,150,150
C0874,2025-03-18,Álvaro Soler Ayllón,Chile,Monitor,1,200,200
C0875,2025-03-01,Andrés Felipe Agudo Bermúdez,Perú,Impresora,2,300,600
C0876,2025-03-14,Yéssica Donaire Moliner,Ecuador,Silla ergonómica,1,150,150
C0877,2025-03-09,Cebrián Lledó Company,Colombia,Silla ergonómica,5,150,750
C0878,2025-03-05,Silvio Torrents Colom,Chile,Mouse,4,20,80
C0879,2025-03-21,Edelmira Peinado Cantero,Perú,Router,2,100,200
C0880,2025-03-22,María del Isern,Chile,Router,3,100,300
C0881,2025-03-16,Gil Terrón,Argentina,Mouse,3,20,60
C0882,2025-03-26,Adalberto Sáez-Diéguez,Argentina,Impresora,4,300,1200
C0883,2025-03-10,Gaspar Farré,Ecuador,Silla ergonómica,2,150,300
C0884,2025-03-10,Kike Vigil Tejero,Colombia,Mouse,1,20,20
C0885,2025-03-14,Eric Puig Roda,Ecuador,Audífonos,1,50,50
C0886,2025-03-14,Lola Samper Lobo,Perú,Webcam,5,70,350
C0887,2025-03-19,Cayetana Montero Bernat,Colombia,Mouse,5,20,100
C0888,2025-03-20,Cornelio Menéndez Alcaraz,Chile,Silla ergonómica,1,150,150
C0889,2025-03-12,Silvestre Padilla-Madrid,Ecuador,Webcam,3,70,210
C0890,2025-03-18,Angélica Dafne Castro Roca,Ecuador,Impresora,3,300,900
C0891,2025-03-14,Ildefonso Vidal Mármol Morante,Argentina,Laptop,5,950,4750
C0892,2025-03-14,Evelia Salvador Roman,Perú,Tablet,4,250,1000
C0893,2025-03-13,Lupe Puerta Tomás,Argentina,Teclado,1,35,35
C0894,2025-03-13,José Manuel Marco Rubio,Perú,Tablet,5,250,1250
C0895,2025-03-17,Inocencio Exposito Lamas,Chile,Teclado,5,35,175
C0896,2025-03-15,Silvia Yáñez Juan,Ecuador,Webcam,1,70,70
C0897,2025-03-12,Amor Carballo,Colombia,Silla ergonómica,1,150,150
C0898,2025-03-25,Dafne del Barberá,Argentina,Tablet,3,250,750
C0899,2025-03-06,Teodoro Adrián Figueroa Molins,Ecuador,Monitor,4,200,800
C0900,2025-03-21,Encarna de Puente,Colombia,Impresora,4,300,1200
C0901,2025-03-19,Adelaida Cueto Rocamora,Colombia,Teclado,1,35,35
C0902,2025-03-20,Flora Ayllón Almeida,Chile,Audífonos,2,50,100
C0903,2025-03-05,Sebastián Castell,Ecuador,Router,5,100,500
C0904,2025-03-24,Edmundo Abella Heras,Argentina,Laptop,5,950,4750
C0905,2025-03-10,Bárbara Báez-Uriarte,Argentina,Webcam,1,70,70
C0906,2025-03-01,Modesta Querol Mendizábal,Perú,Mouse,2,20,40
C0907,2025-03-07,Virginia Caballero Vega,Colombia,Tablet,3,250,750
C0908,2025-03-01,Germán Espada Bru,Colombia,Teclado,1,35,35
C0909,2025-03-27,Germán Héctor Pozo Torrens,Chile,Router,1,100,100
C0910,2025-03-18,Julie Pla Ferreras,Argentina,Monitor,5,200,1000
C0911,2025-03-16,Daniel Valenciano Galvez,Colombia,Webcam,1,70,70
C0912,2025-03-14,Adora Salazar-Santana,Argentina,Monitor,1,200,200
C0913,2025-03-06,Albina Serra,Argentina,Silla ergonómica,1,150,150
C0914,2025-03-25,Mateo del Daza,Argentina,Monitor,5,200,1000
C0915,2025-03-04,Enrique Albino Prats Valverde,Chile,Mouse,3,20,60
C0916,2025-03-09,Armida Escalona,Perú,Webcam,3,70,210
C0917,2025-03-26,Julián Fabra Ferrando,Perú,Silla ergonómica,1,150,150
C0918,2025-03-24,Mirta Contreras Navarrete,Ecuador,Mouse,5,20,100
C0919,2025-03-19,Tristán del Díez,Colombia,Webcam,3,70,210
C0920,2025-03-22,Custodia Meléndez Coello,Perú,Audífonos,3,50,150
C0921,2025-03-25,Rebeca Dominga Ferrándiz Torres,Chile,Audífonos,3,50,150
C0922,2025-03-18,Aránzazu Saez Castilla,Perú,Silla ergonómica,5,150,750
C0923,2025-03-08,Gloria Marcos Gibert,Ecuador,Impresora,5,300,1500
C0924,2025-03-12,Gustavo Prat-Izquierdo,Chile,Audífonos,1,50,50
C0925,2025-03-27,Socorro Mónica Porras Mayoral,Argentina,Router,4,100,400
C0926,2025-03-19,Samanta Marina Jurado Torralba,Argentina,Teclado,3,35,105
C0927,2025-03-16,Vasco Pineda Mercader,Colombia,Laptop,4,950,3800
C0928,2025-03-07,Asunción Garay,Chile,Monitor,5,200,1000
C0929,2025-03-19,Manola del Solana,Perú,Teclado,5,35,175
C0930,2025-03-02,Ulises Machado-Palmer,Ecuador,Mouse,5,20,100
C0931,2025-03-12,Ignacia Abascal Palau,Ecuador,Monitor,4,200,800
C0932,2025-03-13,Bartolomé Vazquez Silva,Argentina,Teclado,5,35,175
C0933,2025-03-12,María Ángeles Febe Cañizares Bertrán,Perú,Laptop,1,950,950
C0934,2025-03-02,Fortunato Olivera Quintanilla,Perú,Mouse,5,20,100
C0935,2025-03-08,Leopoldo Carrasco España,Perú,Router,2,100,200
C0936,2025-03-14,Ligia Edelmira Tena Cabrero,Colombia,Laptop,4,950,3800
C0937,2025-03-16,Dionisia Tolosa Gutierrez,Perú,Monitor,2,200,400
C0938,2025-03-09,Lola Coello,Argentina,Monitor,5,200,1000
C0939,2025-03-09,Elba de Bermejo,Chile,Tablet,1,250,250
C0940,2025-03-22,Felipa Bello Montero,Argentina,Impresora,3,300,900
C0941,2025-03-15,Lina Borrás Barrena,Argentina,Router,5,100,500
C0942,2025-03-07,Benjamín Naranjo Baró,Argentina,Teclado,1,35,35
C0943,2025-03-19,Gracia Barreda Jódar,Ecuador,Webcam,4,70,280
C0944,2025-03-09,Samuel Roselló Cordero,Argentina,Tablet,2,250,500
C0945,2025-03-23,Belén del Abella,Ecuador,Impresora,2,300,600
C0946,2025-03-25,Pía Haydée Morell Trillo,Chile,Laptop,2,950,1900
C0947,2025-03-21,Socorro Uriarte Perera,Perú,Monitor,4,200,800
C0948,2025-03-17,Perla Manzanares Ariza,Argentina,Impresora,1,300,300
C0949,2025-03-15,Aurelio Dimas Font Corral,Ecuador,Router,4,100,400
C0950,2025-03-19,Jose Angel Ferreras Reguera,Ecuador,Mouse,2,20,40
C0951,2025-03-26,Jose Luis Marco Villalobos,Colombia,Impresora,5,300,1500
C0952,2025-03-26,Luís Rosario Álvaro Colomer,Perú,Mouse,3,20,60
C0953,2025-03-15,Reinaldo Santos,Ecuador,Impresora,4,300,1200
C0954,2025-03-19,Gracia del Amor,Colombia,Monitor,4,200,800
C0955,2025-03-12,Celia Escalona-Otero,Colombia,Tablet,1,250,250
C0956,2025-03-02,Conrado Menéndez Carreño,Ecuador,Audífonos,1,50,50
C0957,2025-03-05,Jose Miguel Marín,Colombia,Silla ergonómica,4,150,600
C0958,2025-03-07,Saturnina Baró Goicoechea,Argentina,Mouse,2,20,40
C0959,2025-03-12,Jesús Múñiz-Pinedo,Chile,Monitor,3,200,600
C0960,2025-03-03,Diego Moles,Argentina,Router,1,100,100
C0961,2025-03-10,María Pilar Vicente Villalobos,Argentina,Laptop,2,950,1900
C0962,2025-03-19,Carlos Villegas-Paredes,Ecuador,Monitor,5,200,1000
C0963,2025-03-13,Dominga Cañizares,Argentina,Impresora,1,300,300
C0964,2025-03-20,Jenny Escribano,Perú,Router,2,100,200
C0965,2025-03-20,Julio César Felix Alonso Chaparro,Colombia,Teclado,2,35,70
C0966,2025-03-03,Rolando Villena Reguera,Ecuador,Audífonos,3,50,150
C0967,2025-03-12,Bernabé Bonilla,Perú,Audífonos,3,50,150
C0968,2025-03-15,Aitor Sevilla Pérez,Perú,Monitor,5,200,1000
C0969,2025-03-23,Loreto Saavedra Miguel,Argentina,Impresora,2,300,600
C0970,2025-03-06,Omar Ocaña Santamaria,Ecuador,Impresora,2,300,600
C0971,2025-03-07,Emilio Albero Ferrández,Colombia,Laptop,3,950,2850
C0972,2025-03-23,Francisco Javier Espejo Hernández,Argentina,Impresora,1,300,300
C0973,2025-03-10,Luciana Aragonés Ballesteros,Chile,Teclado,1,35,35
C0974,2025-03-22,Candelas Criado Alba,Perú,Webcam,4,70,280
C0975,2025-03-19,Elvira Blanes Conde,Chile,Mouse,3,20,60
C0976,2025-03-27,Natividad Guijarro Jáuregui,Colombia,Tablet,4,250,1000
C0977,2025-03-19,Araceli Medina Jara,Argentina,Monitor,3,200,600
C0978,2025-03-08,Máxima Acosta Romeu,Colombia,Monitor,5,200,1000
C0979,2025-03-09,Albert Aranda Cordero,Argentina,Teclado,2,35,70
C0980,2025-03-19,Marianela Quintero-Delgado,Colombia,Impresora,5,300,1500
C0981,2025-03-24,Santiago Cerro,Argentina,Audífonos,3,50,150
C0982,2025-03-08,Eugenia Salinas Segarra,Colombia,Tablet,2,250,500
C0983,2025-03-09,Pascuala Batlle Fuertes,Chile,Monitor,1,200,200
C0984,2025-03-23,Jenaro Flores Ponce,Chile,Silla ergonómica,1,150,150
C0985,2025-03-27,Encarnación Muro Nicolau,Argentina,Monitor,4,200,800
C0986,2025-03-12,Reyna Silva Pizarro,Chile,Impresora,3,300,900
C0987,2025-03-06,Brígida Fabra,Argentina,Teclado,3,35,105
C0988,2025-03-17,Lino Barreda Ballesteros,Colombia,Teclado,1,35,35
C0989,2025-03-22,Efraín Gil Cueto Coello,Argentina,Teclado,5,35,175
C0990,2025-03-26,Adoración Martínez Benavente,Perú,Mouse,2,20,40
C0991,2025-03-17,Félix Valera Roldán,Argentina,Tablet,5,250,1250
C0992,2025-03-12,Miriam Beltran Olivé,Ecuador,Teclado,5,35,175
C0993,2025-03-01,Amaro Lloret-Verdú,Perú,Teclado,1,35,35
C0994,2025-03-16,Quirino Somoza Arias,Ecuador,Audífonos,1,50,50
C0995,2025-03-06,Ruperto Blanch Cánovas,Colombia,Webcam,1,70,70
C0996,2025-03-21,Guiomar Ochoa Puente,Perú,Router,4,100,400
C0997,2025-03-03,Jafet Miguel Ángel Sierra Mínguez,Perú,Teclado,5,35,175
C0998,2025-03-26,Vicente Escrivá,Chile,Mouse,3,20,60
C0999,2025-03-20,Zaira Bermúdez Paz,Chile,Teclado,2,35,70
C1000,2025-03-08,Calista Martinez Luque,Ecuador,Silla ergonómica,4,150,600
